search_word,title,preview
쵸이양식,"성북천 데이트 맛집 쵸이양식, 가격까지 괜찮았던 가성비 양식집","바로 쵸이양식 입니다. 찾아오는길 11:30~21:00 매주 일요일 휴무, 15:30~16:30 브레이크타임 성신여대입구역 1번출구에서 142m 이름 때문에 최현석 쉐프의 쵸이닷이랑 관계 있나? 싶었는데 전혀 관계는 없는 것 같더라구요 ㅎㅎ 건물 2층에 위치해 있고 위에 간판도 잘 보이는 편이라 찾기가 그렇게 어렵진..."
쵸이양식,성신여대 쵸이양식,"20200722 성신여대 쵸이양식 밀밀이랑 쩡이랑 이주만에 다시만난 날 신기하게도 엊그제 만난거같은데요 2주나 흘렀는데 왜 8월18일은 아직도 한달이나 남은거야? 암튼,,, 쩡이랑 밀이가 그렇게 극찬했던 성신 쵸이식당 나도 드뎌 데려가줬단 말이야~~~~~ 야무지게 포스팅 하고 싶었지만 문열자마자..."
쵸이양식,[성신여대/쵸이양식] 포테이토피자 옴뇸냠과 꾸덕꾸덕한 크림파스타,성신여대 쵸이양식 서울 성북구 동소문로20나길 24 2층 쵸이양식 매일 12:00-21:00 일휴무 14:00-15:00 break time 짜자잠!!!! 내가 제일 최근에 맛있게 먹은 피자 ^.^ 진짜 서울에 산다 성북구 가깝다 성신여대 갈일있는 사람들 전부다 여기 꼭 가줬음 좋겠다 ㅎ.ㅎ ㅋㅋㅋㅋㅋㅋ가게입구에 교회사람...
쵸이양식,[성신여대 맛집] 가성비 좋은 '쵸이양식'_내돈내산리뷰,오랜만에 만난 고등학교 친구들과 함께 성신여대에 있는 '쵸이양식'에 다녀왔어요~ 이곳은 맛있어서 이전에도 몇번 갔던 곳인데 이제야 블로그에 리뷰를 쓰게 되네요!!ㅎㅎ <쵸이양식> 매일 12:00 ~ 21:00 (일 제외) 브레이크타임 14:00 ~14:30 *매주 일요일은 정기 휴무* 010-****-**** 외관은 이렇습니다!...
쵸이양식,성신여대맛집 쵸이양식 가성비와 신선함이 돋보이는 곳,양식 · 쵸이양식 ■ 업체 소개 쵸이양식은 서울 성북구 동소문로20나길 24 2층에 위치한 양식 전문점이다 쵸이양식 ■ 업체 소개 쵸이양식은 서울 성북구 동소문로20나길 24 2층에 위치한 양식 전문점이다. 성신여대입구역 1번 출구에서 도보 약 2분(142m) 거리에 있어 접근성이 좋다. 이곳은 한국식...
쵸이양식,"성신여대 단짠 피자 맛집 : 쵸이양식 (가성비, 성신여대 맛집, 포테이토 피자, 크림파스타, 서....",오늘은 6번 이상 방문한 집인 쵸이양식을 소개할게요 쵸이양식 영업시간 월 ~ 일 | 11:30 - 21:00 (19:30 라스트오더) (정기휴무 일요일) ✔️메뉴판 ✔️식당 외부 성신여대 1번 출구로 나와서 메인거리 진입 후 2번 째 골목 나오면 왼쪽으로 꺾기!! 간판으로 들어가면 바로 계단이 보이고 2층으로...
쵸이양식,"성신여대역 파스타 (쵸이양식) 먹고, 영화 (왕과 사는 남자) 마무리","2명 13000원 깍아줌, 엄마집에서 교통 편한 근처는 곳은, 성신여대cgv니, 롯데시네마는 패쓰~ 2시30분 영화시작이니, 점심먹기 엄마가 파스타먹고 싶다해서 극장 코앞에서 #성신여대역맛집 #성신여대파스타 찾아서 #쵸이양식 선택! 2층이다. 층계가 가파르네~ 엄마 이쯤은 올라가자고~~ 내부 들어가서..."
벤베누토,"[성신여대역 맛집] 벤베누토 - 이탈리안 식당 청첩장모임, 데이트 두루두루 대추천!","데이트 | 청첩장모임 | 소개팅 등등 좋은 사람들과 만나기 너무 좋은 레스토랑 벤베누토 영업시간... 성신여대 역에서 먼저 부분 일행을 만나 5분정도 걸어 도착한 벤베누토! 한결같이 반가운... [벤베누토 메뉴판] 예전에는 맥주가 여러 종류였던 듯 한데, 하이네켄 하나만 남아있었다. 그래도..."
벤베누토,벤베누토 성신여대 라자냐 생활의달인 맛집,어머님 생신을 맞이하여 가족 외식으로 다녀온 성신여대 맛집 벤베누토. 생활의 달인에 라자냐 달인으로 셰프님이 나올 때부터 가보고 싶어서... 성신여대 입구역에서 조금만 걸어가면 있는 벤베누토. 이런 간판이 보이면 입구를 찾은 것이다. 벤베누토 입구로 들어가면 2층으로 올라가는 계단이...
벤베누토,"왜 이제야 알았을까? 성북구 숨은 보석 벤베누토, 재방문 의사 200% 확신",맛집 벤베누토에서 즐기는 정통 이탈리안 요리의 정수를 경험하세요. 신선한 재료로 만든 파스타와 풍미 가득한 리조또가 일품인 이곳은 특별한 날 데이트와 모임 장소로 최적입니다. 벤베누토만의... 벤베누토의 첫인상과 아늑한 공간의 미학 성북구 골목을 걷다 보면 발걸음을 멈추게 하는 곳이...
벤베누토,[성북구/성신여대] 정통 이태리 파스타 맛집 벤베누토 내돈내산 후기,성신여대 인근에서 이미 유명한 '벤베누토'에 다녀왔어요! 방문 전 필수 체크리스트 깔끔하게 정리해드릴게요! 체크리스트 ✔️ 위치: 서울... 서비스와 높은 음식 퀄리티 덕분에 생일이 더 특별해졌어요! 성신여대 근처에서 제대로 된 이탈리안을 경험하고 싶다면 고민 말고 벤베누토 추천드려요!
벤베누토,"성신여대 이탈리안 레스토랑, 벤베누토가 만들고 싶은 것","벤베누토의 이야기는 입구에서 시작됩니다 국내에서 이탈리안 레스토랑을 찾다 보면 많은 분들이 먼저 메뉴를 봅니다. 또한, 피자, 파스타의 리뷰는 어떤지 살펴보게 됩니다. 하지만 벤베누토가... 음악과 예술로 채우는 이탈리아의 감성 벤베누토 안으로 들어오시면 이탈리아 르네상스를 대표하는..."
벤베누토,벤베누토 메뉴 가이드: 스위스 셰프의 철학이 담긴 정통 이탈리안 퀴진,"호텔민드럼 그룹의 다이닝 브랜드, 벤베누토(Benvenuto) 입니다. 성신여대 인근에서 제대로 된... 벤베누토의 '안티파스티(Antipasti)'는 식재료 본연의 신선함을 극대화하는 데 집중합니다. 가든... Main Dishes: 벤베누토의 자부심 단순한 식사를 넘어 다이닝의 정수를 보여주는 메인 디쉬(Main Dish)..."
벤베누토,서울 이탈리안 맛집 '벤베누토'에서 주문 맛있게 하는 방법,"(우리 벤베누토에서는 안티파스티로 포카치아 빵, 샐러드로 가든 샐러드, 리코타 치즈 샐러드가... (우리 벤베누토에는 산펠레그리노 이탈리아 탄산수를 판매하고 있어요 ^^) 네 번째는 디저트를... 벤베누토를 처음 방문하신다면 안티파스티나 샐러드로 시작해 관찰레 까르보나라, 라자냐, 피자 중..."
팔백집 본점,굽지 말고 졸이세요. 성신여대 맛집 팔백집 본점 쫄갈비는 여기가 짱,"팔백집 (위치, 영업시간) 팔백집 본점 위치 서울 성북구 보문로30길 46 ⏰ 영업시간 매일 11:30~22:00 대중교통 4호선, 우이신설선 성신여대입구역 1번출구 성신여대 맛집으로 이미 유명한 팔백집은 성신여대입구역과 보문역 중간 쯤에 위치해 있습니다. 지하철을 이용하시는 분들은 4호선, 우이신설선..."
팔백집 본점,"[서울/성신여대] 팔백집 본점, 쫄갈비, 물갈비 맛집 내돈내산","EunDonEunSan 팔백집 돼지갈비는 성신여대역에서는 8분가량 걸어야하지만 밥 먹기전 워밍업... 팔백집 메뉴판 돼지쫄갈비, 시래기밥, 누룽지 자리마다 작게 붙어있는 메뉴판 돼지쫄갈비는 국내산... 팔백집 돼지갈비는 고기를 냉동을 안쓰고 무조건 생고기만 쓴다고한다. 그래서 결이 부드럽고..."
팔백집 본점,성신여대입구역 맛집 팔백집 성신여대 본점 자꾸 생각나는 돼지쫄갈비,"팔백집 팔백집 성신여대 본점 서울 성북구 보문로30길 46 1층 영업시간 : 매일 11:30 ~ 22:00 라스트오더 : 21:20 ☎️0507-1339-0032 벽면에는 방송 출연 사진도 가득 붙어 있었어요 줄서는식당, 생생정보, 오늘저녁 등 다양한 방송에 소개된 곳이라고 하니 기대감이 더 커졌답니다 저희는 고민 없이..."
팔백집 본점,[서울 성북구] 줄서서 먹는 성신여대 돼지 쫄갈비 맛집: 팔백집 본점,팔백집 본점 서울 성북구 보문로30길 46 1층 ⏰ 영업시간 평일/주말 11:30 - 22:00 (연중무휴) * 라스트오더 21:20 주차안내 주차공간 없음 빌딩b • 성신민영 • 창천프라자 주차장 이용 (유료) 인스타그램 멀리서도 한 눈에 보이는 간판! 저녁 7시 조금 넘은 시간이었는데도 안에 테이블 2-3개 정도...
팔백집 본점,[서울] 성신여대 쫄갈비 맛집 ✨팔백집 본점✨ 금요일 웨이팅 솔직후기,팔백집 성신여대 본점 서울 성북구 보문로30길 46 1층 영업시간 매일 11:30-22:00 라스트오더 21:20 20년지기 친구랑 성신여대로 술마시러 성신여대 고등학생때 이후로 처음와보는데 왤케 핫하죠? 할미는 이런 핫플 오랜만에 와봐서 신남 금요일 저녁 7시반쯤 도착했는데 우리 앞에 3-4팀 정도 웨이팅이...
팔백집 본점,성신여대 팔백집 본점 쫄갈비 성북구 맛집 후기,딩옹이에요~ 성신여대 학생들이 적극적으로 추천한다는 쫄갈비 팔백집을 갔습니당~ 친구가 적극 추천했어요~ 팔백집 서울 성북구 보문로 30길 46... 구분 팔백집 외관 성신여대역 1번 출구에서 10분 거리에 있어요~ 젊음의 거리 끝으로 쭉쭉 걸어가면 됩니다~ 사거리 끝에 있는 매장입니다...
팔백집 본점,팔백집 성신여대 본점 웨이팅부터 주차까지,"팔백집 성신여대 본점 오시는 길 서울 성북구 보문로30길 46 1층 영업시간 매일 11:30 - 22:00 라스트오더 21:20 그 외 정보 포장 / 남.여 화장실 구분 / 단체 가능 / 유아의자 / 대기공간 /주차불가 : 근처 유료 주차장 : 빌딩b, 성신민영, 창천프라자 @800__house 성신여대역에서 조금 떨어진 곳에 있는 팔백집..."
안동반점,안동반점 : 보문동 50년 전통 노포 중식당 탕수육 잡채밥 필수!,보문동 50년 전통 중식당 안동반점 안녕하세요~ 혜니입니다 친정 갔다가 남편 지인 부부와 함께 다녀온 보문동 50년 전통 노포 중식당 안동반점 여기.. 평소 웨이팅도 심해서 가기 힘든 곳인데 명절 연휴 때문인지 저희는 웨이팅 없이 너무 편하게 식사하고 온 곳! 보문동 맛집 안동반점은 언제 영업...
안동반점,"보문동 맛집, ‘안동반점’ 재오픈! 옛날 탕수육 인생 맛집 오픈런 후기 (주차 팁)","바로 보문동에 위치한 안동반점 입니다. 쏘미파파가 인생 1등으로 꼽는 탕수육부터 잡채밥, 짬뽕까지 무엇 하나 빠지지 않는 이곳의 생생한 오픈런 후기를 시작할게요! 안동반점 주소 : 서울시 성북구 보문동1가 53 영업 : 목~일 11:00~15:00 L.O 14:40 월,화,수 휴무 전화 : 02-923-4448 주차 : 성북구청..."
안동반점,보문역 맛집 안동반점 인생 잡채밥 먹고 옴 주말 웨이팅,"돼지파티 하는 친구들이랑 카톡하다가 ""옛날 탕수육 먹고싶어!"" 에서 시작된 중식당 찾기 후보가 여럿 있었는데 성북구 친구 동네 근처 보문역 맛집 중에 오래된 중식당 노포맛집이 있다길래 다녀왔다 결론부터 말하자면 대존맛이었음 안동반점 위치 서울 성북구 보문동1가 53 6호선, 우이신설..."
안동반점,"안동반점 성북구 보문동 중국집 메뉴, 주차, 웨이팅 오래된만큼 맛이 기가막힌 탕수육, 삼선....","안동반점 성북구 보문동 중국집 오래된만큼 맛이 기가막힌 탕수육, 삼선짬뽕, 잡채밥 추천 보문역 안동반점!! 익히 유트브랑 블로그에서 노포 중국집으로 유명하게 접해서, 언젠간 갈 일이 있겠지... 하고 궁금했던 곳인데 병원 Ct결과가 잘 나온 기념으로, 맛있는 중식 한 끼를 하러 첫..."
안동반점,"보문역 서울 3대 짬뽕 맛집 [안동반점] 내돈내산 후기, 성신여대 중국집","오늘은 전국에 짬뽕러버들 사이에선 이미 입소문이 파다한 서울 3대짬뽕맛집으로 유명한 보문역 안동반점을 리뷰할게요! 안동반점 위치 : 서울 성북구 고려대로1길 35-1 ⏱️운영시간 : 목,금,토,일 11:00-15:00 라스트오더 14:40 전화번호 : 02-923-4448 그동안 짬뽕러버로서 안동반점은 꼭 한번 들려보고..."
안동반점,보문역 맛집 안동반점 옛날 스타일의 바삭 탕수육과 칼칼 짬뽕 감칠맛 터지는 잡채밥,그곳은 바로 '안동반점'입니다. 이곳은 오랜 세월을 지켜온 노포 중국집으로 약 48년 정도 운영되고 있는 보문역 맛집의 터줏대감입니다. 특히 이곳의 인기 메뉴는 특이하게도 잡채밥이 있는데 일반 흰쌀밥에 나오는 것이 아닌 고슬고슬 맛깔나게 볶아낸 볶음밥위에 불향과 감칠맛 터지는 잡채가...
안동반점,보문동 중국집 웨이팅 맛집 안동반점 삼선짬뽕 잡채밥,지난겨울 잠시 문을 닫았다가 최근에 다시 오픈한 보문동 중국집 웨이팅 맛집 안동반점 삼선짬뽕과 잡채밥이 유명한 곳으로 영업시간이 짧은 편이라 잘 확인하고 방문해야 한다 많은 분들이 극찬을 아끼지 않았던 잡채밥 맛이 정말 궁금했는데 직접 먹어 보니 맛집이라고 하는 이유를 알 수 있었다...
수아당,[서울/성북] 수아당 / 서울3대김밥 대표메뉴 5개 부신 후기,"유명한 수아당 성북점 전국적으로 유명한데 성신여대에 들어온 거라길래 바로 방문 ~! 궁금해서 대표 메뉴들 위주로 포장해서 제대로 먹어봤다 !!!! [서울/성북] 수아당 서울3대김밥... 맛집 수아당 메뉴 수아당 추천메뉴 디저트 & 커피 / 음료 호박인절미 버터떡 9,900 버터떡 8,000 두바이 찹쌀떡..."
수아당,성신여대 김밥 두바이김밥부터 수아당세트까지,김밥 수아당을 소개하지요 ㅎ 그분이 그러셧죠 김밥 먹어보고 맛있으면 떡볶이도 먹고싶다고 ㅎ... 김밥 수아당세트 원래 샌드위치가 한개였는데 오래 기다리고 잘먹게 생겨서 그런가 3개를 주셔서... 싶어질만큼 맛있었던 매장에 자리좀 많으면 좋겟다 싶은 이상 성신여대 김밥 수아당이었답니다
수아당,"서울3대김밥 수아당, 성신여대월남쌈 및 김밥 전문점",성신여대 인근에서 김밥 하면 가장 먼저 떠오르는 곳이 바로 수아당이다. 평소에도 자주 찾던... 수아당은 성신여대입구역 1번 출구에서 도보로 단 2분 거리에 위치해 있어 접근성이 매우... 치란 김밥 수아당의 스테디셀러이자 인기 메뉴다. 치즈와 계란이 듬뿍 들어가 고소하면서도 군더더기 없이...
